@RELATION svmSpeechMusicSpecs
@ATTRIBUTE Lines-Parallel NUMERIC
@ATTRIBUTE Lines-Hor NUMERIC
@ATTRIBUTE Lines-Diag NUMERIC
@ATTRIBUTE Lines-Ver NUMERIC
@ATTRIBUTE Lines-InterPointsClose1 NUMERIC
@ATTRIBUTE Lines-InterPointsClose2 NUMERIC
@ATTRIBUTE Lines-PerAcute NUMERIC
@ATTRIBUTE Lines-Parallel NUMERIC
@ATTRIBUTE Lines-Hor NUMERIC
@ATTRIBUTE Lines-Diag NUMERIC
@ATTRIBUTE Lines-Ver NUMERIC
@ATTRIBUTE Lines-InterPointsClose1 NUMERIC
@ATTRIBUTE Lines-InterPointsClose2 NUMERIC
@ATTRIBUTE Lines-PerAcute NUMERIC
@ATTRIBUTE LBP00 NUMERIC
@ATTRIBUTE LBP01 NUMERIC
@ATTRIBUTE LBP02 NUMERIC
@ATTRIBUTE LBP03 NUMERIC
@ATTRIBUTE LBP04 NUMERIC
@ATTRIBUTE LBP05 NUMERIC
@ATTRIBUTE LBP06 NUMERIC
@ATTRIBUTE LBP07 NUMERIC
@ATTRIBUTE LBP08 NUMERIC
@ATTRIBUTE LBP09 NUMERIC
@ATTRIBUTE LBP10 NUMERIC
@ATTRIBUTE LBP11 NUMERIC
@ATTRIBUTE LBP12 NUMERIC
@ATTRIBUTE LBP13 NUMERIC
@ATTRIBUTE LBP14 NUMERIC
@ATTRIBUTE LBP15 NUMERIC
@ATTRIBUTE LBP16 NUMERIC
@ATTRIBUTE LBP17 NUMERIC
@ATTRIBUTE LBP18 NUMERIC
@ATTRIBUTE LBP19 NUMERIC
@ATTRIBUTE LBP20 NUMERIC
@ATTRIBUTE LBP21 NUMERIC
@ATTRIBUTE LBP22 NUMERIC
@ATTRIBUTE LBP23 NUMERIC
@ATTRIBUTE LBP24 NUMERIC
@ATTRIBUTE LBP25 NUMERIC
@ATTRIBUTE LBP26 NUMERIC
@ATTRIBUTE LBP27 NUMERIC
@ATTRIBUTE LBP28 NUMERIC
@ATTRIBUTE LBP29 NUMERIC
@ATTRIBUTE LBP30 NUMERIC
@ATTRIBUTE LBP31 NUMERIC
@ATTRIBUTE LBP32 NUMERIC
@ATTRIBUTE LBP33 NUMERIC
@ATTRIBUTE LBP34 NUMERIC
@ATTRIBUTE LBP35 NUMERIC
@ATTRIBUTE LBP36 NUMERIC
@ATTRIBUTE LBP37 NUMERIC
@ATTRIBUTE LBP38 NUMERIC
@ATTRIBUTE LBP39 NUMERIC
@ATTRIBUTE LBP40 NUMERIC
@ATTRIBUTE LBP41 NUMERIC
@ATTRIBUTE LBP42 NUMERIC
@ATTRIBUTE LBP43 NUMERIC
@ATTRIBUTE LBP44 NUMERIC
@ATTRIBUTE LBP45 NUMERIC
@ATTRIBUTE LBP46 NUMERIC
@ATTRIBUTE LBP47 NUMERIC
@ATTRIBUTE LBP48 NUMERIC
@ATTRIBUTE LBP49 NUMERIC
@ATTRIBUTE LBP50 NUMERIC
@ATTRIBUTE LBP51 NUMERIC
@ATTRIBUTE LBP52 NUMERIC
@ATTRIBUTE LBP53 NUMERIC
@ATTRIBUTE LBP54 NUMERIC
@ATTRIBUTE LBP55 NUMERIC
@ATTRIBUTE LBP56 NUMERIC
@ATTRIBUTE LBP57 NUMERIC
@ATTRIBUTE LBP58 NUMERIC
@ATTRIBUTE LBP59 NUMERIC
@ATTRIBUTE LBP60 NUMERIC
@ATTRIBUTE LBP61 NUMERIC
@ATTRIBUTE LBP62 NUMERIC
@ATTRIBUTE LBP63 NUMERIC
@ATTRIBUTE LBP00 NUMERIC
@ATTRIBUTE LBP01 NUMERIC
@ATTRIBUTE LBP02 NUMERIC
@ATTRIBUTE LBP03 NUMERIC
@ATTRIBUTE LBP04 NUMERIC
@ATTRIBUTE LBP05 NUMERIC
@ATTRIBUTE LBP06 NUMERIC
@ATTRIBUTE LBP07 NUMERIC
@ATTRIBUTE LBP08 NUMERIC
@ATTRIBUTE LBP09 NUMERIC
@ATTRIBUTE LBP10 NUMERIC
@ATTRIBUTE LBP11 NUMERIC
@ATTRIBUTE LBP12 NUMERIC
@ATTRIBUTE LBP13 NUMERIC
@ATTRIBUTE LBP14 NUMERIC
@ATTRIBUTE LBP15 NUMERIC
@ATTRIBUTE LBP16 NUMERIC
@ATTRIBUTE LBP17 NUMERIC
@ATTRIBUTE LBP18 NUMERIC
@ATTRIBUTE LBP19 NUMERIC
@ATTRIBUTE LBP20 NUMERIC
@ATTRIBUTE LBP21 NUMERIC
@ATTRIBUTE LBP22 NUMERIC
@ATTRIBUTE LBP23 NUMERIC
@ATTRIBUTE LBP24 NUMERIC
@ATTRIBUTE LBP25 NUMERIC
@ATTRIBUTE LBP26 NUMERIC
@ATTRIBUTE LBP27 NUMERIC
@ATTRIBUTE LBP28 NUMERIC
@ATTRIBUTE LBP29 NUMERIC
@ATTRIBUTE LBP30 NUMERIC
@ATTRIBUTE LBP31 NUMERIC
@ATTRIBUTE LBP32 NUMERIC
@ATTRIBUTE LBP33 NUMERIC
@ATTRIBUTE LBP34 NUMERIC
@ATTRIBUTE LBP35 NUMERIC
@ATTRIBUTE LBP36 NUMERIC
@ATTRIBUTE LBP37 NUMERIC
@ATTRIBUTE LBP38 NUMERIC
@ATTRIBUTE LBP39 NUMERIC
@ATTRIBUTE LBP40 NUMERIC
@ATTRIBUTE LBP41 NUMERIC
@ATTRIBUTE LBP42 NUMERIC
@ATTRIBUTE LBP43 NUMERIC
@ATTRIBUTE LBP44 NUMERIC
@ATTRIBUTE LBP45 NUMERIC
@ATTRIBUTE LBP46 NUMERIC
@ATTRIBUTE LBP47 NUMERIC
@ATTRIBUTE LBP48 NUMERIC
@ATTRIBUTE LBP49 NUMERIC
@ATTRIBUTE LBP50 NUMERIC
@ATTRIBUTE LBP51 NUMERIC
@ATTRIBUTE LBP52 NUMERIC
@ATTRIBUTE LBP53 NUMERIC
@ATTRIBUTE LBP54 NUMERIC
@ATTRIBUTE LBP55 NUMERIC
@ATTRIBUTE LBP56 NUMERIC
@ATTRIBUTE LBP57 NUMERIC
@ATTRIBUTE LBP58 NUMERIC
@ATTRIBUTE LBP59 NUMERIC
@ATTRIBUTE LBP60 NUMERIC
@ATTRIBUTE LBP61 NUMERIC
@ATTRIBUTE LBP62 NUMERIC
@ATTRIBUTE LBP63 NUMERIC
@ATTRIBUTE Color-R0 NUMERIC
@ATTRIBUTE Color-R1 NUMERIC
@ATTRIBUTE Color-R2 NUMERIC
@ATTRIBUTE Color-R3 NUMERIC
@ATTRIBUTE Color-R4 NUMERIC
@ATTRIBUTE Color-R5 NUMERIC
@ATTRIBUTE Color-R6 NUMERIC
@ATTRIBUTE Color-R7 NUMERIC
@ATTRIBUTE Color-G0 NUMERIC
@ATTRIBUTE Color-G1 NUMERIC
@ATTRIBUTE Color-G2 NUMERIC
@ATTRIBUTE Color-G3 NUMERIC
@ATTRIBUTE Color-G4 NUMERIC
@ATTRIBUTE Color-G5 NUMERIC
@ATTRIBUTE Color-G6 NUMERIC
@ATTRIBUTE Color-G7 NUMERIC
@ATTRIBUTE Color-B0 NUMERIC
@ATTRIBUTE Color-B1 NUMERIC
@ATTRIBUTE Color-B2 NUMERIC
@ATTRIBUTE Color-B3 NUMERIC
@ATTRIBUTE Color-B4 NUMERIC
@ATTRIBUTE Color-B5 NUMERIC
@ATTRIBUTE Color-B6 NUMERIC
@ATTRIBUTE Color-B7 NUMERIC
@ATTRIBUTE Color-Gray0 NUMERIC
@ATTRIBUTE Color-Gray1 NUMERIC
@ATTRIBUTE Color-Gray2 NUMERIC
@ATTRIBUTE Color-Gray3 NUMERIC
@ATTRIBUTE Color-Gray4 NUMERIC
@ATTRIBUTE Color-Gray5 NUMERIC
@ATTRIBUTE Color-Gray6 NUMERIC
@ATTRIBUTE Color-Gray7 NUMERIC
@ATTRIBUTE Color-GraySobel0 NUMERIC
@ATTRIBUTE Color-GraySobel1 NUMERIC
@ATTRIBUTE Color-GraySobel2 NUMERIC
@ATTRIBUTE Color-GraySobel3 NUMERIC
@ATTRIBUTE Color-GraySobel4 NUMERIC
@ATTRIBUTE Color-GraySobel5 NUMERIC
@ATTRIBUTE Color-GraySobel6 NUMERIC
@ATTRIBUTE Color-GraySobel7 NUMERIC
@ATTRIBUTE Color-Satur0 NUMERIC
@ATTRIBUTE Color-Satur1 NUMERIC
@ATTRIBUTE Color-Satur2 NUMERIC
@ATTRIBUTE Color-Satur3 NUMERIC
@ATTRIBUTE Color-Satur4 NUMERIC
@ATTRIBUTE Color-Satur5 NUMERIC
@ATTRIBUTE Color-Satur6 NUMERIC
@ATTRIBUTE Color-Satur7 NUMERIC
@ATTRIBUTE Color-R0 NUMERIC
@ATTRIBUTE Color-R1 NUMERIC
@ATTRIBUTE Color-R2 NUMERIC
@ATTRIBUTE Color-R3 NUMERIC
@ATTRIBUTE Color-R4 NUMERIC
@ATTRIBUTE Color-R5 NUMERIC
@ATTRIBUTE Color-R6 NUMERIC
@ATTRIBUTE Color-R7 NUMERIC
@ATTRIBUTE Color-G0 NUMERIC
@ATTRIBUTE Color-G1 NUMERIC
@ATTRIBUTE Color-G2 NUMERIC
@ATTRIBUTE Color-G3 NUMERIC
@ATTRIBUTE Color-G4 NUMERIC
@ATTRIBUTE Color-G5 NUMERIC
@ATTRIBUTE Color-G6 NUMERIC
@ATTRIBUTE Color-G7 NUMERIC
@ATTRIBUTE Color-B0 NUMERIC
@ATTRIBUTE Color-B1 NUMERIC
@ATTRIBUTE Color-B2 NUMERIC
@ATTRIBUTE Color-B3 NUMERIC
@ATTRIBUTE Color-B4 NUMERIC
@ATTRIBUTE Color-B5 NUMERIC
@ATTRIBUTE Color-B6 NUMERIC
@ATTRIBUTE Color-B7 NUMERIC
@ATTRIBUTE Color-Gray0 NUMERIC
@ATTRIBUTE Color-Gray1 NUMERIC
@ATTRIBUTE Color-Gray2 NUMERIC
@ATTRIBUTE Color-Gray3 NUMERIC
@ATTRIBUTE Color-Gray4 NUMERIC
@ATTRIBUTE Color-Gray5 NUMERIC
@ATTRIBUTE Color-Gray6 NUMERIC
@ATTRIBUTE Color-Gray7 NUMERIC
@ATTRIBUTE Color-GraySobel0 NUMERIC
@ATTRIBUTE Color-GraySobel1 NUMERIC
@ATTRIBUTE Color-GraySobel2 NUMERIC
@ATTRIBUTE Color-GraySobel3 NUMERIC
@ATTRIBUTE Color-GraySobel4 NUMERIC
@ATTRIBUTE Color-GraySobel5 NUMERIC
@ATTRIBUTE Color-GraySobel6 NUMERIC
@ATTRIBUTE Color-GraySobel7 NUMERIC
@ATTRIBUTE Color-Satur0 NUMERIC
@ATTRIBUTE Color-Satur1 NUMERIC
@ATTRIBUTE Color-Satur2 NUMERIC
@ATTRIBUTE Color-Satur3 NUMERIC
@ATTRIBUTE Color-Satur4 NUMERIC
@ATTRIBUTE Color-Satur5 NUMERIC
@ATTRIBUTE Color-Satur6 NUMERIC
@ATTRIBUTE Color-Satur7 NUMERIC
@ATTRIBUTE HOG00 NUMERIC
@ATTRIBUTE HOG01 NUMERIC
@ATTRIBUTE HOG02 NUMERIC
@ATTRIBUTE HOG03 NUMERIC
@ATTRIBUTE HOG04 NUMERIC
@ATTRIBUTE HOG05 NUMERIC
@ATTRIBUTE HOG06 NUMERIC
@ATTRIBUTE HOG07 NUMERIC
@ATTRIBUTE HOG08 NUMERIC
@ATTRIBUTE HOG09 NUMERIC
@ATTRIBUTE HOG10 NUMERIC
@ATTRIBUTE HOG11 NUMERIC
@ATTRIBUTE HOG12 NUMERIC
@ATTRIBUTE HOG13 NUMERIC
@ATTRIBUTE HOG14 NUMERIC
@ATTRIBUTE HOG15 NUMERIC
@ATTRIBUTE HOG00 NUMERIC
@ATTRIBUTE HOG01 NUMERIC
@ATTRIBUTE HOG02 NUMERIC
@ATTRIBUTE HOG03 NUMERIC
@ATTRIBUTE HOG04 NUMERIC
@ATTRIBUTE HOG05 NUMERIC
@ATTRIBUTE HOG06 NUMERIC
@ATTRIBUTE HOG07 NUMERIC
@ATTRIBUTE HOG08 NUMERIC
@ATTRIBUTE HOG09 NUMERIC
@ATTRIBUTE HOG10 NUMERIC
@ATTRIBUTE HOG11 NUMERIC
@ATTRIBUTE HOG12 NUMERIC
@ATTRIBUTE HOG13 NUMERIC
@ATTRIBUTE HOG14 NUMERIC
@ATTRIBUTE HOG15 NUMERIC
@ATTRIBUTE class {anger,happiness,neutral,fear,sadness}

@DATA
-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,0.038882,0.012742,0.013924,0.022331,0.010115,0.000263,0.038094,0.279266,0.025877,0.010377,0.010246,0.019572,0.006568,0.000000,0.016945,0.326029,0.025615,0.006437,0.011297,0.019441,0.005911,0.000394,0.020360,0.326161,0.020754,0.004203,0.011822,0.016551,0.002890,0.000657,0.014449,0.344288,0.021674,0.007881,0.013530,0.015632,0.003547,0.000263,0.027716,0.325373,0.012610,0.004466,0.006437,0.007487,0.001051,0.000000,0.006174,0.377390,0.005517,0.000263,0.003678,0.002364,0.000263,0.000000,0.002496,0.401035,0.000657,0.000000,0.000525,0.000263,0.000000,0.000000,0.000263,0.413908,0.008602,0.000000,0.007455,0.002409,0.000115,0.000229,0.015140,0.328951,0.000573,0.000000,0.000688,0.000000,0.000000,0.000000,0.000000,0.361640,0.004473,0.000229,0.004129,0.001606,0.000115,0.000000,0.001262,0.351088,0.002638,0.000000,0.002065,0.001262,0.000000,0.000000,0.001376,0.355561,0.000229,0.000000,0.000803,0.000000,0.000000,0.000000,0.012961,0.348909,0.000803,0.000000,0.000344,0.000000,0.000000,0.000000,0.000000,0.361755,0.002753,0.000000,0.002753,0.000344,0.000000,0.000000,0.000688,0.356364,0.000344,0.000000,0.000115,0.000344,0.000000,0.000000,0.000000,0.362099,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999376,0.000117,0.000117,0.000039,0.000117,0.000078,0.000078,0.000078,0.000000,0.000000,0.000000,0.807727,0.175081,0.010916,0.003236,0.003041,0.000000,0.000000,0.000000,0.807727,0.175081,0.010916,0.003236,0.003041,0.997271,0.001092,0.000273,0.000351,0.000429,0.000273,0.000117,0.000195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980547,0.019453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980547,0.019453,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.517199,0.407867,0.498811,0.356131,0.137836,0.073719,0.193705,0.095547,0.188078,0.166238,0.191633,0.138600,0.009103,0.007116,0.016827,0.008051,0.367304,0.352754,0.438105,0.264481,0.057205,0.031082,0.058217,0.027392,0.358656,0.302275,0.361032,0.218218,0.119367,0.146238,0.171633,0.085602,anger
-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,0.050102,0.018206,0.036271,0.036271,0.015948,0.000423,0.049256,0.240068,0.036836,0.011573,0.024134,0.025969,0.008045,0.000282,0.022017,0.317691,0.035001,0.007480,0.019759,0.024275,0.006492,0.000706,0.024275,0.328558,0.027803,0.004940,0.023005,0.017924,0.003669,0.000565,0.016513,0.352128,0.041775,0.012843,0.033872,0.031755,0.010303,0.001270,0.036554,0.278174,0.021311,0.004940,0.015948,0.010726,0.001694,0.000282,0.010162,0.381483,0.011150,0.000282,0.006916,0.004940,0.000000,0.000000,0.004940,0.418319,0.004093,0.000000,0.004516,0.001835,0.000000,0.000000,0.001835,0.434267,0.009409,0.000115,0.008605,0.002639,0.000115,0.000344,0.014342,0.327465,0.000574,0.000000,0.000688,0.000000,0.000000,0.000000,0.000000,0.361772,0.003901,0.000229,0.003786,0.001492,0.000229,0.000000,0.001033,0.352363,0.002410,0.000000,0.002065,0.001262,0.000000,0.000000,0.001262,0.356035,0.000803,0.000000,0.001606,0.000000,0.000000,0.000000,0.012621,0.348003,0.000688,0.000000,0.000688,0.000000,0.000000,0.000000,0.000000,0.361657,0.002983,0.000000,0.002410,0.000344,0.000000,0.000000,0.000688,0.356609,0.000229,0.000000,0.000115,0.000344,0.000000,0.000000,0.000000,0.362345,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999376,0.000156,0.000117,0.000039,0.000078,0.000156,0.000000,0.000078,0.000000,0.000000,0.000000,0.720284,0.260926,0.012475,0.003587,0.002729,0.000000,0.000000,0.000000,0.720284,0.260926,0.012475,0.003587,0.002729,0.997622,0.000741,0.000273,0.000429,0.000390,0.000273,0.000117,0.000156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980001,0.019999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980001,0.019999,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.489637,0.388174,0.502707,0.348229,0.185618,0.111321,0.249622,0.107114,0.184894,0.161278,0.189060,0.131060,0.019303,0.016244,0.031034,0.015837,0.419756,0.349566,0.500661,0.250030,0.071758,0.072432,0.112875,0.038961,0.316322,0.253288,0.317268,0.188751,0.117924,0.135252,0.163279,0.066467,anger
-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,0.047091,0.018780,0.035178,0.032655,0.015557,0.002242,0.046530,0.245404,0.031534,0.013875,0.021163,0.025367,0.006447,0.000280,0.023265,0.321505,0.029151,0.006026,0.017519,0.021303,0.006587,0.000561,0.020882,0.341407,0.022144,0.004205,0.013735,0.018079,0.002523,0.000000,0.016117,0.366634,0.047371,0.014716,0.032795,0.041485,0.011773,0.000981,0.046950,0.247366,0.023125,0.005606,0.014015,0.016117,0.002803,0.000140,0.013875,0.367755,0.009670,0.000140,0.007288,0.003364,0.000420,0.000000,0.003223,0.419330,0.002383,0.000000,0.002102,0.001121,0.000140,0.000000,0.001121,0.436569,0.008013,0.000114,0.006983,0.001946,0.000229,0.000229,0.014309,0.330355,0.000458,0.000000,0.001030,0.000000,0.000000,0.000000,0.000000,0.360690,0.003892,0.000114,0.002976,0.001603,0.000229,0.000000,0.001259,0.352104,0.002175,0.000000,0.002289,0.000572,0.000000,0.000000,0.000572,0.356569,0.000801,0.000000,0.001259,0.000000,0.000000,0.000000,0.012935,0.347182,0.000458,0.000000,0.000572,0.000000,0.000000,0.000000,0.000000,0.361147,0.002404,0.000000,0.001831,0.000343,0.000000,0.000000,0.000687,0.356912,0.000229,0.000000,0.000000,0.000343,0.000000,0.000000,0.000000,0.361605,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999415,0.000195,0.000039,0.000117,0.000078,0.000078,0.000078,0.000000,0.000000,0.000000,0.000000,0.723364,0.257768,0.013606,0.002924,0.002339,0.000000,0.000000,0.000000,0.723364,0.257768,0.013606,0.002924,0.002339,0.997934,0.000624,0.000156,0.000390,0.000390,0.000273,0.000156,0.000078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.982808,0.017192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.982808,0.017192,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.496552,0.386748,0.493931,0.322144,0.209427,0.133284,0.297513,0.143456,0.159154,0.143334,0.159368,0.114146,0.013929,0.013706,0.023170,0.013328,0.410786,0.375107,0.495890,0.244407,0.083082,0.074774,0.095612,0.054109,0.292352,0.232266,0.336103,0.212338,0.119076,0.121311,0.175197,0.057316,anger
-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,0.059781,0.025900,0.037940,0.037100,0.017780,0.003360,0.056421,0.204683,0.033040,0.012180,0.015540,0.028560,0.008960,0.000140,0.023240,0.321304,0.035980,0.008960,0.019180,0.026040,0.006440,0.000560,0.029680,0.316124,0.024640,0.005460,0.013580,0.019180,0.002940,0.000280,0.016100,0.360784,0.044381,0.013020,0.032620,0.032340,0.014000,0.001680,0.045641,0.259283,0.014700,0.004760,0.010360,0.009380,0.001540,0.000000,0.008260,0.393965,0.006440,0.000420,0.003640,0.002520,0.000280,0.000000,0.002520,0.427145,0.000700,0.000000,0.000700,0.000280,0.000000,0.000000,0.000280,0.441005,0.009294,0.000229,0.006999,0.003098,0.000229,0.000229,0.015146,0.327824,0.000574,0.000000,0.000918,0.000000,0.000000,0.000000,0.000000,0.361559,0.004705,0.000229,0.003672,0.001606,0.000115,0.000000,0.001377,0.351347,0.002639,0.000000,0.002524,0.001147,0.000000,0.000000,0.001147,0.355592,0.000229,0.000000,0.000803,0.000000,0.000000,0.000000,0.012966,0.349052,0.000688,0.000000,0.000344,0.000000,0.000000,0.000000,0.000000,0.362018,0.002754,0.000000,0.002639,0.000344,0.000000,0.000000,0.000688,0.356625,0.000344,0.000000,0.000115,0.000344,0.000000,0.000000,0.000000,0.362248,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999376,0.000156,0.000078,0.000039,0.000117,0.000117,0.000039,0.000078,0.000000,0.000000,0.000000,0.704924,0.273401,0.015087,0.003704,0.002885,0.000000,0.000000,0.000000,0.704924,0.273401,0.015087,0.003704,0.002885,0.997271,0.001092,0.000273,0.000390,0.000429,0.000234,0.000156,0.000156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980196,0.019804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980196,0.019804,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.497286,0.406042,0.509888,0.354362,0.162014,0.140100,0.221616,0.132908,0.163525,0.141085,0.169969,0.117335,0.007258,0.005973,0.013632,0.006867,0.382299,0.364982,0.467790,0.260565,0.057113,0.029487,0.058300,0.023782,0.333401,0.274371,0.341566,0.233942,0.120320,0.137986,0.171348,0.071480,anger
-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,-0.010000,0.049278,0.015673,0.018330,0.034800,0.013415,0.000133,0.038918,0.249712,0.014611,0.000930,0.006907,0.007704,0.000531,0.000000,0.005313,0.384264,0.028690,0.002391,0.015275,0.009298,0.003055,0.000133,0.020057,0.341361,0.026964,0.005313,0.015009,0.018596,0.002922,0.000266,0.013681,0.337510,0.040777,0.013283,0.020322,0.022182,0.008501,0.000000,0.027096,0.288098,0.008368,0.000664,0.002789,0.002789,0.000133,0.000000,0.000930,0.404586,0.012220,0.000930,0.004250,0.006508,0.001328,0.000000,0.008368,0.386655,0.012220,0.001461,0.006376,0.006508,0.000398,0.000000,0.006243,0.387053,0.026904,0.002580,0.011671,0.015479,0.003563,0.000246,0.028747,0.299511,0.016462,0.001351,0.009951,0.007862,0.002211,0.000246,0.007985,0.342632,0.011179,0.000614,0.004545,0.007125,0.000246,0.000000,0.005528,0.359462,0.007248,0.000491,0.004054,0.003808,0.000246,0.000246,0.003194,0.369413,0.016339,0.000860,0.007125,0.007862,0.000860,0.000000,0.021130,0.334523,0.007985,0.000000,0.005160,0.004300,0.000369,0.000000,0.004914,0.365973,0.005037,0.000000,0.004668,0.001966,0.000369,0.000000,0.001966,0.374696,0.007003,0.000491,0.005405,0.002826,0.000246,0.000246,0.002211,0.370273,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998051,0.000741,0.000624,0.000273,0.000117,0.000039,0.000078,0.000078,0.000000,0.000000,0.000000,0.781139,0.198901,0.011228,0.003548,0.005185,0.000000,0.000000,0.000000,0.781139,0.198901,0.011228,0.003548,0.005185,0.992437,0.003197,0.001676,0.001014,0.001325,0.000312,0.000039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.892597,0.105493,0.001871,0.000039,0.000000,0.000000,0.000000,0.000000,0.892597,0.105493,0.001871,0.000039,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.446234,0.407720,0.438285,0.298886,0.231346,0.193157,0.321459,0.195471,0.174952,0.161543,0.178864,0.137354,0.054494,0.056394,0.069112,0.048460,0.412753,0.436001,0.457841,0.424478,0.188383,0.164577,0.232902,0.140096,0.142406,0.147730,0.200463,0.096723,0.072395,0.067234,0.093927,0.055373,anger
